0 [0.01, 0.01]
304350 [1.228546e-02, 2.457215e-02]
304360 [1.226481e-02, 2.452984e-02]
304370 [1.232029e-02, 2.459468e-02]
304380 [1.231857e-02, 2.459823e-02]
304390 [1.232760e-02, 2.461131e-02]
304400 [1.233038e-02, 2.461480e-02]
304410 [1.233289e-02, 2.461695e-02]
304420 [1.233529e-02, 2.461732e-02]
304430 [1.233572e-02, 2.461633e-02]
304440 [1.233740e-02, 2.461824e-02]
304450 [1.233654e-02, 2.461812e-02]
304460 [1.233748e-02, 2.462089e-02]
304470 [1.233404e-02, 2.463835e-02]
304480 [1.222952e-02, 2.454854e-02]
304490 [1.231187e-02, 2.463553e-02]
304500 [1.231161e-02, 2.461469e-02]
304510 [1.233955e-02, 2.461226e-02]
304520 [1.234070e-02, 2.461231e-02]
304530 [1.233480e-02, 2.461786e-02]
304540 [1.233934e-02, 2.462203e-02]
304550 [1.233802e-02, 2.461717e-02]
304560 [1.233891e-02, 2.461938e-02]
304570 [1.233841e-02, 2.461911e-02]
304580 [1.233880e-02, 2.461871e-02]
304590 [1.233883e-02, 2.461911e-02]
304600 [1.233895e-02, 2.461897e-02]
304610 [1.233912e-02, 2.461898e-02]
304620 [1.233918e-02, 2.461915e-02]
304630 [1.233882e-02, 2.461939e-02]
304640 [1.233022e-02, 2.461881e-02]
304650 [1.209969e-02, 2.445749e-02]
304660 [1.229730e-02, 2.460689e-02]
304670 [1.228792e-02, 2.459305e-02]
304680 [1.231865e-02, 2.460267e-02]
304690 [1.232817e-02, 2.458983e-02]
304700 [1.229129e-02, 2.452240e-02]
304710 [1.232099e-02, 2.463330e-02]
304720 [1.232524e-02, 2.459430e-02]
304730 [1.233519e-02, 2.461949e-02]
304740 [1.233541e-02, 2.461676e-02]
304750 [1.233564e-02, 2.461735e-02]
304760 [1.233958e-02, 2.461607e-02]
304770 [1.233780e-02, 2.462043e-02]
304780 [1.233833e-02, 2.461891e-02]
304790 [1.233898e-02, 2.461771e-02]
304800 [1.233919e-02, 2.461691e-02]
304810 [1.234036e-02, 2.461210e-02]
304820 [1.234091e-02, 2.457388e-02]
304830 [1.223769e-02, 2.454072e-02]
304840 [1.230126e-02, 2.456661e-02]
304850 [1.233095e-02, 2.461064e-02]
304860 [1.233736e-02, 2.460764e-02]
304870 [1.233577e-02, 2.462191e-02]
304880 [1.230398e-02, 2.462660e-02]
304890 [1.227623e-02, 2.459038e-02]
304900 [1.233640e-02, 2.459165e-02]
304910 [1.233043e-02, 2.462637e-02]
304920 [1.234108e-02, 2.461056e-02]
304930 [1.233468e-02, 2.462173e-02]
304940 [1.233650e-02, 2.462298e-02]
304950 [1.232782e-02, 2.462233e-02]
304960 [1.224340e-02, 2.459398e-02]
304970 [1.235762e-02, 2.458114e-02]
304980 [1.231246e-02, 2.460184e-02]
304990 [1.233553e-02, 2.458495e-02]
305000 [1.233359e-02, 2.451218e-02]
305010 [1.229976e-02, 2.463909e-02]
305020 [1.233114e-02, 2.458644e-02]
305030 [1.233877e-02, 2.461857e-02]
305040 [1.233616e-02, 2.461798e-02]
305050 [1.233553e-02, 2.461245e-02]
305060 [1.229896e-02, 2.461764e-02]
305070 [1.233102e-02, 2.460415e-02]
305080 [1.232573e-02, 2.460517e-02]
305090 [1.234305e-02, 2.461854e-02]
305100 [1.233663e-02, 2.462479e-02]
305110 [1.232704e-02, 2.463987e-02]
305120 [1.229303e-02, 2.467558e-02]
305130 [1.235268e-02, 2.456210e-02]
305140 [1.221537e-02, 2.464619e-02]
305150 [1.241260e-02, 2.455474e-02]
305160 [1.230743e-02, 2.462203e-02]
305170 [1.233022e-02, 2.460995e-02]
305180 [1.224211e-02, 2.450277e-02]
305190 [1.232153e-02, 2.459361e-02]
305200 [1.230029e-02, 2.460976e-02]
305210 [1.233672e-02, 2.461352e-02]
305220 [1.233872e-02, 2.460525e-02]
305230 [1.233306e-02, 2.461036e-02]
305240 [1.231490e-02, 2.454673e-02]
305250 [1.231354e-02, 2.462121e-02]
305260 [1.233555e-02, 2.459900e-02]
305270 [1.233582e-02, 2.462229e-02]
305280 [1.233742e-02, 2.462421e-02]
305290 [1.234615e-02, 2.460912e-02]
305300 [1.233698e-02, 2.462918e-02]
305310 [1.232091e-02, 2.464549e-02]
305320 [1.220219e-02, 2.454257e-02]
305330 [1.230157e-02, 2.461469e-02]
305340 [1.234802e-02, 2.457739e-02]
305350 [1.233072e-02, 2.462354e-02]
305360 [1.231369e-02, 2.463370e-02]
305370 [1.225803e-02, 2.463688e-02]
305380 [1.231922e-02, 2.448574e-02]
305390 [1.221943e-02, 2.471174e-02]
305400 [1.232734e-02, 2.459553e-02]
305410 [1.238083e-02, 2.458051e-02]
305420 [1.235209e-02, 2.460646e-02]
305430 [1.232048e-02, 2.463939e-02]
305440 [1.229741e-02, 2.463014e-02]
305450 [1.233853e-02, 2.460524e-02]
305460 [1.233762e-02, 2.460066e-02]
305470 [1.233693e-02, 2.463153e-02]
305480 [1.233518e-02, 2.462745e-02]
305490 [1.232793e-02, 2.462510e-02]
305500 [1.228500e-02, 2.458514e-02]
305510 [1.233499e-02, 2.460213e-02]
305520 [1.229066e-02, 2.452101e-02]
305530 [1.227515e-02, 2.467900e-02]
305540 [1.234759e-02, 2.458545e-02]
305550 [1.236264e-02, 2.459284e-02]
305560 [1.232874e-02, 2.462994e-02]
305570 [1.233092e-02, 2.463057e-02]
305580 [1.232556e-02, 2.462886e-02]
305590 [1.224202e-02, 2.457573e-02]
305600 [1.227679e-02, 2.461607e-02]
305610 [1.234837e-02, 2.459173e-02]
305620 [1.234422e-02, 2.461089e-02]
305630 [1.232235e-02, 2.462370e-02]
305640 [1.230976e-02, 2.458307e-02]
305650 [1.228091e-02, 2.455693e-02]
305660 [1.228953e-02, 2.459994e-02]
305670 [1.232922e-02, 2.460940e-02]
305680 [1.232847e-02, 2.462068e-02]
305690 [1.233821e-02, 2.462986e-02]
305700 [1.232621e-02, 2.463026e-02]
305710 [1.228844e-02, 2.463615e-02]
305720 [1.233058e-02, 2.459237e-02]
305730 [1.232480e-02, 2.462605e-02]
305740 [1.234766e-02, 2.461776e-02]
305750 [1.234369e-02, 2.461457e-02]
305760 [1.235294e-02, 2.460268e-02]
305770 [1.234614e-02, 2.454308e-02]
305780 [1.227839e-02, 2.462291e-02]
305790 [1.234230e-02, 2.452484e-02]
305800 [1.225682e-02, 2.465103e-02]
305810 [1.229130e-02, 2.465056e-02]
305820 [1.235066e-02, 2.459539e-02]
305830 [1.236435e-02, 2.458682e-02]
305840 [1.228690e-02, 2.457728e-02]
305850 [1.233352e-02, 2.460296e-02]
305860 [1.229397e-02, 2.460481e-02]
305870 [1.232943e-02, 2.461407e-02]
305880 [1.233880e-02, 2.462524e-02]
305890 [1.231004e-02, 2.463446e-02]
305900 [1.233079e-02, 2.460015e-02]
305910 [1.232433e-02, 2.460743e-02]
305920 [1.233717e-02, 2.462236e-02]
305930 [1.234594e-02, 2.461279e-02]
305940 [1.234373e-02, 2.462034e-02]
305950 [1.234129e-02, 2.462557e-02]
305960 [1.233601e-02, 2.463121e-02]
305970 [1.224207e-02, 2.459420e-02]
305980 [1.235320e-02, 2.457470e-02]
305990 [1.231734e-02, 2.458732e-02]
306000 [1.232887e-02, 2.463500e-02]
306010 [1.235910e-02, 2.459471e-02]
306020 [1.222237e-02, 2.464599e-02]
306030 [1.238247e-02, 2.454080e-02]
306040 [1.229427e-02, 2.466213e-02]
306050 [1.233294e-02, 2.462338e-02]
306060 [1.235455e-02, 2.459942e-02]
306070 [1.229271e-02, 2.463218e-02]
306080 [1.228920e-02, 2.457872e-02]
306090 [1.231913e-02, 2.459060e-02]
306100 [1.231575e-02, 2.462428e-02]
306110 [1.235541e-02, 2.460609e-02]
306120 [1.233137e-02, 2.462894e-02]
306130 [1.234773e-02, 2.461553e-02]
306140 [1.234442e-02, 2.461895e-02]
306150 [1.234607e-02, 2.461351e-02]
306160 [1.232492e-02, 2.457263e-02]
306170 [1.233967e-02, 2.452624e-02]
306180 [1.228601e-02, 2.459562e-02]
306190 [1.226557e-02, 2.466653e-02]
306200 [1.234470e-02, 2.462408e-02]
306210 [1.236974e-02, 2.460089e-02]
306220 [1.238060e-02, 2.458559e-02]
306230 [1.233502e-02, 2.448449e-02]
306240 [1.230082e-02, 2.460229e-02]
306250 [1.227116e-02, 2.467260e-02]
306260 [1.233087e-02, 2.462778e-02]
306270 [1.235386e-02, 2.460935e-02]
306280 [1.234076e-02, 2.461173e-02]
306290 [1.226442e-02, 2.459533e-02]
306300 [1.235345e-02, 2.462358e-02]
306310 [1.234167e-02, 2.462062e-02]
306320 [1.234721e-02, 2.461940e-02]
306330 [1.232931e-02, 2.462261e-02]
306340 [1.229802e-02, 2.461534e-02]
306350 [1.233883e-02, 2.460877e-02]
306360 [1.231691e-02, 2.460744e-02]
306370 [1.234317e-02, 2.462182e-02]
306380 [1.234222e-02, 2.460676e-02]
306390 [1.233287e-02, 2.458369e-02]
306400 [1.230419e-02, 2.455969e-02]
306410 [1.223085e-02, 2.455300e-02]
306420 [1.231503e-02, 2.464077e-02]
306430 [1.235081e-02, 2.458994e-02]
306440 [1.233635e-02, 2.462757e-02]
306450 [1.236555e-02, 2.459218e-02]
306460 [1.235381e-02, 2.459824e-02]
306470 [1.234129e-02, 2.455701e-02]
306480 [1.226399e-02, 2.466368e-02]
306490 [1.236286e-02, 2.450607e-02]
306500 [1.228580e-02, 2.465669e-02]
306510 [1.233691e-02, 2.460999e-02]
306520 [1.237031e-02, 2.459338e-02]
306530 [1.232975e-02, 2.463822e-02]
306540 [1.236356e-02, 2.460557e-02]
306550 [1.233784e-02, 2.458225e-02]
306560 [1.228951e-02, 2.465849e-02]
306570 [1.227458e-02, 2.458529e-02]
306580 [1.236094e-02, 2.454419e-02]
306590 [1.233568e-02, 2.460460e-02]
306600 [1.231673e-02, 2.464175e-02]
306610 [1.233608e-02, 2.461301e-02]
306620 [1.228660e-02, 2.460444e-02]
306630 [1.233675e-02, 2.457597e-02]
306640 [1.231167e-02, 2.458474e-02]
306650 [1.234746e-02, 2.461766e-02]
306660 [1.234107e-02, 2.460404e-02]
306670 [1.235187e-02, 2.459559e-02]
306680 [1.231103e-02, 2.458283e-02]
306690 [1.233143e-02, 2.461102e-02]
306700 [1.231656e-02, 2.464578e-02]
306710 [1.237196e-02, 2.457741e-02]
306720 [1.233666e-02, 2.462105e-02]
306730 [1.231654e-02, 2.454067e-02]
306740 [1.222605e-02, 2.462214e-02]
306750 [1.238531e-02, 2.459937e-02]
306760 [1.235215e-02, 2.459027e-02]
306770 [1.230622e-02, 2.465382e-02]
306780 [1.234298e-02, 2.461695e-02]
306790 [1.229980e-02, 2.462765e-02]
306800 [1.233984e-02, 2.460813e-02]
306810 [1.229110e-02, 2.458977e-02]
306820 [1.234892e-02, 2.459008e-02]
306830 [1.232609e-02, 2.464027e-02]
306840 [1.235579e-02, 2.460636e-02]
306850 [1.233903e-02, 2.463444e-02]
306860 [1.234970e-02, 2.461809e-02]
306870 [1.233114e-02, 2.464330e-02]
306880 [1.230888e-02, 2.457304e-02]
306890 [1.229357e-02, 2.455443e-02]
306900 [1.227641e-02, 2.461843e-02]
306910 [1.239077e-02, 2.457277e-02]
306920 [1.231474e-02, 2.465233e-02]
306930 [1.234852e-02, 2.462646e-02]
306940 [1.230656e-02, 2.466883e-02]
306950 [1.230628e-02, 2.462376e-02]
306960 [1.237125e-02, 2.458354e-02]
306970 [1.229481e-02, 2.462811e-02]
306980 [1.235740e-02, 2.462038e-02]
306990 [1.232412e-02, 2.463489e-02]
307000 [1.219079e-02, 2.455368e-02]
307010 [1.237030e-02, 2.459082e-02]
307020 [1.229956e-02, 2.463502e-02]
307030 [1.235753e-02, 2.460012e-02]
307040 [1.232473e-02, 2.464670e-02]
307050 [1.234510e-02, 2.460530e-02]
307060 [1.230511e-02, 2.466106e-02]
307070 [1.239504e-02, 2.454365e-02]
307080 [1.231727e-02, 2.464297e-02]
307090 [1.234472e-02, 2.453890e-02]
307100 [1.231868e-02, 2.465031e-02]
307110 [1.236065e-02, 2.457660e-02]
307120 [1.229080e-02, 2.462037e-02]
307130 [1.238200e-02, 2.452683e-02]
307140 [1.230428e-02, 2.463386e-02]
307150 [1.236807e-02, 2.460644e-02]
307160 [1.232262e-02, 2.463301e-02]
307170 [1.233469e-02, 2.462801e-02]
307180 [1.230848e-02, 2.463323e-02]
307190 [1.236490e-02, 2.458262e-02]
307200 [1.225943e-02, 2.461685e-02]
307210 [1.233045e-02, 2.458688e-02]
307220 [1.232545e-02, 2.461380e-02]
307230 [1.224512e-02, 2.460107e-02]
307240 [1.236849e-02, 2.462257e-02]
307250 [1.232336e-02, 2.461297e-02]
307260 [1.232247e-02, 2.464689e-02]
307270 [1.233646e-02, 2.461943e-02]
307280 [1.230773e-02, 2.462508e-02]
307290 [1.239521e-02, 2.454681e-02]
307300 [1.232535e-02, 2.463246e-02]
307310 [1.237268e-02, 2.458762e-02]
307320 [1.234144e-02, 2.462829e-02]
307330 [1.234320e-02, 2.462809e-02]
307340 [1.231688e-02, 2.463053e-02]
307350 [1.230974e-02, 2.460233e-02]
307360 [1.223251e-02, 2.459236e-02]
307370 [1.229592e-02, 2.461091e-02]
307380 [1.233005e-02, 2.462064e-02]
307390 [1.233506e-02, 2.459882e-02]
307400 [1.234846e-02, 2.461936e-02]
307410 [1.235734e-02, 2.459572e-02]
307420 [1.233059e-02, 2.455703e-02]
307430 [1.230274e-02, 2.465035e-02]
307440 [1.232890e-02, 2.460042e-02]
307450 [1.232922e-02, 2.460359e-02]
307460 [1.228602e-02, 2.462364e-02]
307470 [1.236166e-02, 2.460522e-02]
307480 [1.235334e-02, 2.462193e-02]
307490 [1.227613e-02, 2.469734e-02]
307500 [1.243186e-02, 2.452685e-02]
307510 [1.221482e-02, 2.471921e-02]
307520 [1.224479e-02, 2.464493e-02]
307530 [1.232543e-02, 2.465160e-02]
307540 [1.231202e-02, 2.461721e-02]
307550 [1.232621e-02, 2.461560e-02]
307560 [1.227011e-02, 2.458754e-02]
307570 [1.231058e-02, 2.461708e-02]
307580 [1.235157e-02, 2.461236e-02]
307590 [1.233123e-02, 2.461353e-02]
307600 [1.233443e-02, 2.460564e-02]
307610 [1.233792e-02, 2.460920e-02]
307620 [1.232549e-02, 2.457369e-02]
307630 [1.233595e-02, 2.462355e-02]
307640 [1.232509e-02, 2.460136e-02]
307650 [1.233831e-02, 2.461505e-02]
307660 [1.232751e-02, 2.461441e-02]
307670 [1.234770e-02, 2.461694e-02]
307680 [1.233109e-02, 2.462204e-02]
307690 [1.229689e-02, 2.460718e-02]
307700 [1.231009e-02, 2.458228e-02]
307710 [1.231294e-02, 2.456267e-02]
307720 [1.227409e-02, 2.461776e-02]
307730 [1.237630e-02, 2.457102e-02]
307740 [1.230467e-02, 2.454081e-02]
307750 [1.222240e-02, 2.457449e-02]
307760 [1.148432e-02, 2.167287e-02]
307770 [7.057701e-03, 2.008027e-02]
307780 [9.314767e-03, 2.371963e-02]
307790 [1.122891e-02, 2.431743e-02]
307800 [1.169225e-02, 2.401424e-02]
307810 [1.218969e-02, 2.420400e-02]
307820 [1.214578e-02, 2.445823e-02]
307830 [1.217217e-02, 2.451817e-02]
307840 [1.220128e-02, 2.449803e-02]
307850 [1.223280e-02, 2.451110e-02]
307860 [1.223449e-02, 2.453785e-02]
307870 [1.223993e-02, 2.454703e-02]
307880 [1.224739e-02, 2.455067e-02]
307890 [1.226375e-02, 2.455802e-02]
307900 [1.227013e-02, 2.456190e-02]
307910 [1.227494e-02, 2.456622e-02]
307920 [1.228082e-02, 2.457095e-02]
307930 [1.228534e-02, 2.457470e-02]
307940 [1.228983e-02, 2.457782e-02]
307950 [1.229386e-02, 2.458065e-02]
307960 [1.229753e-02, 2.458328e-02]
307970 [1.230063e-02, 2.458563e-02]
307980 [1.230332e-02, 2.458772e-02]
307990 [1.230587e-02, 2.458967e-02]
308000 [1.230813e-02, 2.459143e-02]
308010 [1.231020e-02, 2.459305e-02]
308020 [1.231207e-02, 2.459454e-02]
308030 [1.231380e-02, 2.459591e-02]
308040 [1.231537e-02, 2.459717e-02]
308050 [1.231682e-02, 2.459835e-02]
308060 [1.231815e-02, 2.459945e-02]
308070 [1.231940e-02, 2.460047e-02]
308080 [1.232053e-02, 2.460142e-02]
308090 [1.232159e-02, 2.460233e-02]
308100 [1.232259e-02, 2.460315e-02]
308110 [1.232350e-02, 2.460394e-02]
308120 [1.232437e-02, 2.460469e-02]
308130 [1.232517e-02, 2.460538e-02]
308140 [1.232592e-02, 2.460604e-02]
308150 [1.232665e-02, 2.460666e-02]
308160 [1.232731e-02, 2.460725e-02]
308170 [1.232795e-02, 2.460781e-02]
308180 [1.232855e-02, 2.460833e-02]
308190 [1.232911e-02, 2.460884e-02]
308200 [1.232965e-02, 2.460932e-02]
308210 [1.233016e-02, 2.460977e-02]
308220 [1.233064e-02, 2.461020e-02]
308230 [1.233110e-02, 2.461062e-02]
308240 [1.233154e-02, 2.461102e-02]
308250 [1.233195e-02, 2.461141e-02]
308260 [1.233236e-02, 2.461176e-02]
308270 [1.233274e-02, 2.461211e-02]
308280 [1.233311e-02, 2.461244e-02]
308290 [1.233345e-02, 2.461276e-02]
308300 [1.233378e-02, 2.461308e-02]
308310 [1.233411e-02, 2.461337e-02]
308320 [1.233442e-02, 2.461366e-02]
308330 [1.233472e-02, 2.461392e-02]
308340 [1.233501e-02, 2.461418e-02]
308350 [1.233528e-02, 2.461444e-02]
308360 [1.233554e-02, 2.461468e-02]
308370 [1.233580e-02, 2.461490e-02]
308380 [1.233605e-02, 2.461513e-02]
308390 [1.233628e-02, 2.461535e-02]
308400 [1.233653e-02, 2.461554e-02]
308410 [1.233675e-02, 2.461575e-02]
308420 [1.233697e-02, 2.461593e-02]
308430 [1.233716e-02, 2.461613e-02]
308440 [1.233739e-02, 2.461631e-02]
308450 [1.233756e-02, 2.461648e-02]
308460 [1.233775e-02, 2.461665e-02]
308470 [1.233793e-02, 2.461682e-02]
308480 [1.233812e-02, 2.461698e-02]
308490 [1.233829e-02, 2.461713e-02]
308500 [1.233847e-02, 2.461727e-02]
308510 [1.233861e-02, 2.461741e-02]
308520 [1.233878e-02, 2.461757e-02]
308530 [1.233893e-02, 2.461769e-02]
308540 [1.233907e-02, 2.461782e-02]
308550 [1.233922e-02, 2.461794e-02]
308560 [1.233936e-02, 2.461806e-02]
308570 [1.233949e-02, 2.461819e-02]
308580 [1.233962e-02, 2.461830e-02]
308590 [1.233975e-02, 2.461841e-02]
308600 [1.233989e-02, 2.461851e-02]
308610 [1.234000e-02, 2.461863e-02]
308620 [1.234013e-02, 2.461871e-02]
308630 [1.234024e-02, 2.461882e-02]
308640 [1.234036e-02, 2.461891e-02]
308650 [1.234046e-02, 2.461901e-02]
308660 [1.234058e-02, 2.461909e-02]
308670 [1.234067e-02, 2.461919e-02]
308680 [1.234079e-02, 2.461927e-02]
308690 [1.234089e-02, 2.461935e-02]
308700 [1.234099e-02, 2.461942e-02]
308710 [1.234108e-02, 2.461952e-02]
308720 [1.234118e-02, 2.461958e-02]
308730 [1.234126e-02, 2.461965e-02]
308740 [1.234135e-02, 2.461968e-02]
308750 [1.234135e-02, 2.461964e-02]
308760 [1.234074e-02, 2.461858e-02]
308770 [1.232936e-02, 2.460213e-02]
308780 [1.226368e-02, 2.457248e-02]
308790 [1.230757e-02, 2.460782e-02]
308800 [1.231722e-02, 2.460609e-02]
308810 [1.234192e-02, 2.462114e-02]
308820 [1.234277e-02, 2.462127e-02]
308830 [1.234095e-02, 2.462181e-02]
308840 [1.234096e-02, 2.462033e-02]
308850 [1.234246e-02, 2.462088e-02]
308860 [1.234187e-02, 2.462058e-02]
308870 [1.234230e-02, 2.462075e-02]
308880 [1.234240e-02, 2.462081e-02]
308890 [1.234242e-02, 2.462083e-02]
308900 [1.234245e-02, 2.462085e-02]
308910 [1.234250e-02, 2.462087e-02]
308920 [1.234253e-02, 2.462083e-02]
308930 [1.234258e-02, 2.462083e-02]
308940 [1.234261e-02, 2.462085e-02]
308950 [1.234265e-02, 2.462088e-02]
308960 [1.234272e-02, 2.462089e-02]
308970 [1.234277e-02, 2.462091e-02]
308980 [1.234284e-02, 2.462092e-02]
308990 [1.234288e-02, 2.462096e-02]
309000 [1.234293e-02, 2.462098e-02]
309010 [1.234299e-02, 2.462099e-02]
309020 [1.234305e-02, 2.462103e-02]
309030 [1.234309e-02, 2.462103e-02]
309040 [1.234310e-02, 2.462090e-02]
309050 [1.234248e-02, 2.461935e-02]
309060 [1.232252e-02, 2.458790e-02]
309070 [1.226068e-02, 2.456084e-02]
309080 [1.230957e-02, 2.460326e-02]
309090 [1.232053e-02, 2.461589e-02]
309100 [1.233908e-02, 2.462412e-02]
309110 [1.234425e-02, 2.462406e-02]
309120 [1.234247e-02, 2.462085e-02]
309130 [1.234475e-02, 2.462082e-02]
309140 [1.234454e-02, 2.462104e-02]
309150 [1.234359e-02, 2.462100e-02]
309160 [1.234381e-02, 2.462182e-02]
309170 [1.234378e-02, 2.462163e-02]
309180 [1.234377e-02, 2.462150e-02]
309190 [1.234386e-02, 2.462145e-02]
309200 [1.234383e-02, 2.462143e-02]
309210 [1.234386e-02, 2.462142e-02]
309220 [1.234391e-02, 2.462141e-02]
309230 [1.234393e-02, 2.462144e-02]
309240 [1.234397e-02, 2.462145e-02]
309250 [1.234403e-02, 2.462145e-02]
309260 [1.234393e-02, 2.462151e-02]
309270 [1.234221e-02, 2.462137e-02]
309280 [1.226877e-02, 2.454661e-02]
309290 [1.220251e-02, 2.452061e-02]
309300 [1.233698e-02, 2.460432e-02]
309310 [1.231564e-02, 2.459007e-02]
309320 [1.234596e-02, 2.462043e-02]
309330 [1.233526e-02, 2.461869e-02]
309340 [1.234013e-02, 2.462049e-02]
309350 [1.234556e-02, 2.462167e-02]
309360 [1.234358e-02, 2.462425e-02]
309370 [1.229500e-02, 2.459060e-02]
309380 [1.232335e-02, 2.460888e-02]
309390 [1.232837e-02, 2.460886e-02]
309400 [1.234307e-02, 2.462325e-02]
309410 [1.234316e-02, 2.461901e-02]
309420 [1.234344e-02, 2.462174e-02]
309430 [1.234437e-02, 2.462062e-02]
309440 [1.234475e-02, 2.462181e-02]
309450 [1.234441e-02, 2.462128e-02]
309460 [1.234426e-02, 2.462123e-02]
309470 [1.234437e-02, 2.462126e-02]
309480 [1.234444e-02, 2.462126e-02]
309490 [1.234433e-02, 2.462086e-02]
309500 [1.234268e-02, 2.461734e-02]
309510 [1.230986e-02, 2.457315e-02]
309520 [1.230797e-02, 2.460193e-02]
309530 [1.232480e-02, 2.461070e-02]
309540 [1.234245e-02, 2.461701e-02]
309550 [1.234031e-02, 2.461587e-02]
309560 [1.234460e-02, 2.462361e-02]
309570 [1.234418e-02, 2.462122e-02]
309580 [1.234500e-02, 2.462126e-02]
309590 [1.234482e-02, 2.462174e-02]
309600 [1.234474e-02, 2.462154e-02]
309610 [1.234479e-02, 2.462167e-02]
309620 [1.234473e-02, 2.462147e-02]
309630 [1.234477e-02, 2.462170e-02]
309640 [1.234404e-02, 2.462186e-02]
309650 [1.233105e-02, 2.461758e-02]
309660 [1.211657e-02, 2.445995e-02]
309670 [1.231473e-02, 2.460660e-02]
309680 [1.229763e-02, 2.459533e-02]
309690 [1.233784e-02, 2.461723e-02]
309700 [1.234142e-02, 2.461590e-02]
309710 [1.234070e-02, 2.461768e-02]
309720 [1.234370e-02, 2.462188e-02]
309730 [1.234423e-02, 2.462087e-02]
309740 [1.234761e-02, 2.462953e-02]
309750 [1.223648e-02, 2.455679e-02]
309760 [1.232526e-02, 2.462700e-02]
309770 [1.232556e-02, 2.461633e-02]
309780 [1.234228e-02, 2.462006e-02]
309790 [1.234846e-02, 2.462079e-02]
309800 [1.234024e-02, 2.461660e-02]
309810 [1.234443e-02, 2.462040e-02]
309820 [1.234440e-02, 2.462129e-02]
309830 [1.234500e-02, 2.462177e-02]
309840 [1.234460e-02, 2.462086e-02]
309850 [1.234478e-02, 2.462112e-02]
309860 [1.234491e-02, 2.462130e-02]
309870 [1.234496e-02, 2.462109e-02]
309880 [1.234518e-02, 2.462134e-02]
309890 [1.234526e-02, 2.462133e-02]
309900 [1.234539e-02, 2.462143e-02]
309910 [1.234556e-02, 2.462145e-02]
309920 [1.234606e-02, 2.462123e-02]
309930 [1.234954e-02, 2.461588e-02]
309940 [1.217039e-02, 2.441676e-02]
309950 [1.229690e-02, 2.458176e-02]
309960 [1.229160e-02, 2.458706e-02]
309970 [1.232316e-02, 2.461488e-02]
309980 [1.233639e-02, 2.461688e-02]
309990 [1.233892e-02, 2.461498e-02]
310000 [1.234429e-02, 2.461828e-02]
310010 [1.233519e-02, 2.460016e-02]
310020 [1.228069e-02, 2.456659e-02]
310030 [1.232244e-02, 2.460195e-02]
310040 [1.233862e-02, 2.462810e-02]
310050 [1.234274e-02, 2.461463e-02]
310060 [1.234523e-02, 2.462033e-02]
310070 [1.234533e-02, 2.462249e-02]
310080 [1.234608e-02, 2.462019e-02]
310090 [1.234594e-02, 2.462197e-02]
310100 [1.234546e-02, 2.462119e-02]
310110 [1.234567e-02, 2.462124e-02]
310120 [1.234599e-02, 2.462175e-02]
310130 [1.234607e-02, 2.462171e-02]
310140 [1.234629e-02, 2.462176e-02]
310150 [1.234656e-02, 2.462210e-02]
310160 [1.234733e-02, 2.462398e-02]
310170 [1.234642e-02, 2.463457e-02]
310180 [1.224814e-02, 2.455636e-02]
310190 [1.230861e-02, 2.461527e-02]
310200 [1.233767e-02, 2.462606e-02]
310210 [1.233961e-02, 2.461725e-02]
310220 [1.233855e-02, 2.462383e-02]
310230 [1.231452e-02, 2.462779e-02]
310240 [1.226134e-02, 2.457745e-02]
310250 [1.233501e-02, 2.460131e-02]
310260 [1.229778e-02, 2.460427e-02]
310270 [1.234300e-02, 2.460393e-02]
310280 [1.232769e-02, 2.461484e-02]
310290 [1.234110e-02, 2.461694e-02]
310300 [1.234704e-02, 2.461824e-02]
310310 [1.234427e-02, 2.462146e-02]
310320 [1.234344e-02, 2.462284e-02]
310330 [1.234029e-02, 2.462483e-02]
310340 [1.231653e-02, 2.462726e-02]
310350 [1.223236e-02, 2.456468e-02]
310360 [1.233396e-02, 2.459419e-02]
310370 [1.231238e-02, 2.460791e-02]
310380 [1.232874e-02, 2.459775e-02]
310390 [1.233308e-02, 2.462103e-02]
310400 [1.233518e-02, 2.461937e-02]
310410 [1.231660e-02, 2.462365e-02]
310420 [1.234252e-02, 2.460228e-02]
310430 [1.234511e-02, 2.463087e-02]
310440 [1.234504e-02, 2.462123e-02]
310450 [1.234679e-02, 2.461647e-02]
310460 [1.234457e-02, 2.461584e-02]
310470 [1.230191e-02, 2.457740e-02]
310480 [1.233054e-02, 2.460900e-02]
310490 [1.229050e-02, 2.461600e-02]
310500 [1.232060e-02, 2.460334e-02]
310510 [1.234134e-02, 2.461109e-02]
310520 [1.234344e-02, 2.461471e-02]
310530 [1.235284e-02, 2.461217e-02]
310540 [1.234248e-02, 2.457497e-02]
310550 [1.231453e-02, 2.457260e-02]
310560 [1.233648e-02, 2.456153e-02]
310570 [1.233640e-02, 2.460648e-02]
310580 [1.231714e-02, 2.461959e-02]
310590 [1.235014e-02, 2.460607e-02]
310600 [1.234840e-02, 2.461951e-02]
310610 [1.234119e-02, 2.461987e-02]
310620 [1.234252e-02, 2.462402e-02]
310630 [1.233611e-02, 2.463083e-02]
310640 [1.228270e-02, 2.463646e-02]
310650 [1.225717e-02, 2.455152e-02]
310660 [1.231365e-02, 2.460039e-02]
310670 [1.231063e-02, 2.458669e-02]
310680 [1.233762e-02, 2.456387e-02]
310690 [1.232111e-02, 2.463496e-02]
