0 [0.001, 0.001]
72420 [6.713439e-04, 2.255063e-03]
72430 [6.578204e-04, 2.270266e-03]
72440 [6.954707e-04, 2.235047e-03]
72450 [6.746345e-04, 2.258313e-03]
72460 [6.641569e-04, 2.270279e-03]
72470 [6.520929e-04, 2.283387e-03]
72480 [6.269171e-04, 2.310011e-03]
72490 [6.755067e-04, 2.263576e-03]
72500 [7.003498e-04, 2.232898e-03]
72510 [6.841128e-04, 2.248066e-03]
72520 [6.809660e-04, 2.251605e-03]
72530 [6.897852e-04, 2.243345e-03]
72540 [7.294529e-04, 2.200896e-03]
72550 [6.813161e-04, 2.241172e-03]
72560 [6.459281e-04, 2.269958e-03]
72570 [6.878141e-04, 2.233290e-03]
72580 [6.824980e-04, 2.244941e-03]
72590 [6.748716e-04, 2.258860e-03]
72600 [6.712757e-04, 2.264944e-03]
72610 [6.601766e-04, 2.277000e-03]
72620 [5.973180e-04, 2.340428e-03]
72630 [7.312151e-04, 2.205986e-03]
72640 [6.430486e-04, 2.288121e-03]
72650 [6.968629e-04, 2.234038e-03]
72660 [6.632381e-04, 2.269857e-03]
72670 [6.814292e-04, 2.254475e-03]
72680 [6.735317e-04, 2.264290e-03]
72690 [6.719257e-04, 2.267084e-03]
72700 [6.744070e-04, 2.265076e-03]
72710 [6.623969e-04, 2.268011e-03]
72720 [6.196248e-04, 2.290199e-03]
72730 [6.495791e-04, 2.261760e-03]
72740 [7.001680e-04, 2.218615e-03]
72750 [6.789200e-04, 2.250171e-03]
72760 [6.613341e-04, 2.271461e-03]
72770 [6.433428e-04, 2.292248e-03]
72780 [6.330193e-04, 2.306567e-03]
72790 [6.968537e-04, 2.241371e-03]
72800 [6.998017e-04, 2.236336e-03]
72810 [6.754321e-04, 2.262458e-03]
72820 [6.612442e-04, 2.275829e-03]
72830 [6.348866e-04, 2.296597e-03]
72840 [6.349607e-04, 2.295247e-03]
72850 [6.942392e-04, 2.230025e-03]
72860 [6.917485e-04, 2.235699e-03]
72870 [6.709413e-04, 2.261499e-03]
72880 [6.591597e-04, 2.276522e-03]
72890 [6.277710e-04, 2.310909e-03]
72900 [6.683409e-04, 2.276600e-03]
72910 [7.133969e-04, 2.227159e-03]
72920 [6.605670e-04, 2.276372e-03]
72930 [6.628225e-04, 2.275203e-03]
72940 [6.761806e-04, 2.263033e-03]
72950 [6.831466e-04, 2.257135e-03]
72960 [6.995054e-04, 2.231303e-03]
72970 [7.166193e-04, 2.184387e-03]
72980 [6.632592e-04, 2.247818e-03]
72990 [6.484957e-04, 2.268404e-03]
73000 [6.875582e-04, 2.242017e-03]
73010 [6.965161e-04, 2.240557e-03]
73020 [6.996719e-04, 2.238378e-03]
73030 [7.093587e-04, 2.229810e-03]
73040 [7.098815e-04, 2.229870e-03]
73050 [6.880528e-04, 2.251510e-03]
73060 [6.768264e-04, 2.262015e-03]
73070 [6.724871e-04, 2.267373e-03]
73080 [6.499250e-04, 2.289355e-03]
73090 [5.982125e-04, 2.346185e-03]
73100 [7.258462e-04, 2.206188e-03]
73110 [6.559632e-04, 2.254938e-03]
73120 [6.773858e-04, 2.246022e-03]
73130 [6.686389e-04, 2.260996e-03]
73140 [6.814193e-04, 2.252736e-03]
73150 [6.726844e-04, 2.266816e-03]
73160 [6.741727e-04, 2.266248e-03]
73170 [6.767239e-04, 2.264237e-03]
73180 [6.778506e-04, 2.263491e-03]
73190 [6.815979e-04, 2.259992e-03]
73200 [7.105728e-04, 2.231780e-03]
73210 [7.463698e-04, 2.196574e-03]
73220 [6.740375e-04, 2.265238e-03]
73230 [6.689265e-04, 2.239495e-03]
73240 [6.645912e-04, 2.254508e-03]
73250 [6.794150e-04, 2.249085e-03]
73260 [6.711317e-04, 2.263849e-03]
73270 [6.744339e-04, 2.265102e-03]
73280 [6.761665e-04, 2.264155e-03]
73290 [6.775020e-04, 2.263345e-03]
73300 [6.795903e-04, 2.261725e-03]
73310 [6.981324e-04, 2.244311e-03]
73320 [7.809645e-04, 2.158747e-03]
73330 [6.456036e-04, 2.304715e-03]
73340 [6.870423e-04, 2.241376e-03]
73350 [6.749639e-04, 2.247858e-03]
73360 [6.743110e-04, 2.255427e-03]
73370 [6.729700e-04, 2.263337e-03]
73380 [6.813559e-04, 2.258231e-03]
73390 [6.757495e-04, 2.265666e-03]
73400 [6.754118e-04, 2.266506e-03]
73410 [6.749243e-04, 2.267684e-03]
73420 [6.689875e-04, 2.273432e-03]
73430 [6.361423e-04, 2.304646e-03]
73440 [6.548034e-04, 2.292671e-03]
73450 [7.141262e-04, 2.227306e-03]
73460 [6.555337e-04, 2.275278e-03]
73470 [6.911167e-04, 2.242414e-03]
73480 [6.757608e-04, 2.262561e-03]
73490 [6.692903e-04, 2.270174e-03]
73500 [6.723955e-04, 2.259101e-03]
73510 [6.808390e-04, 2.250174e-03]
73520 [7.006099e-04, 2.235831e-03]
73530 [7.554828e-04, 2.185579e-03]
73540 [6.419164e-04, 2.303693e-03]
73550 [7.022335e-04, 2.234297e-03]
73560 [6.757320e-04, 2.262015e-03]
73570 [6.660333e-04, 2.273089e-03]
73580 [6.829795e-04, 2.258463e-03]
73590 [6.821705e-04, 2.257095e-03]
73600 [6.757623e-04, 2.260875e-03]
73610 [6.683073e-04, 2.269370e-03]
73620 [6.321436e-04, 2.307748e-03]
73630 [6.705748e-04, 2.279402e-03]
73640 [6.863350e-04, 2.253934e-03]
73650 [6.757719e-04, 2.245262e-03]
73660 [6.797996e-04, 2.249595e-03]
73670 [6.700790e-04, 2.264024e-03]
73680 [6.815395e-04, 2.258739e-03]
73690 [6.807715e-04, 2.261193e-03]
73700 [6.717463e-04, 2.261376e-03]
73710 [6.643458e-04, 2.262912e-03]
73720 [6.500580e-04, 2.279082e-03]
73730 [6.176810e-04, 2.319831e-03]
73740 [7.053320e-04, 2.236156e-03]
73750 [6.926709e-04, 2.245978e-03]
73760 [6.584533e-04, 2.280973e-03]
73770 [6.706828e-04, 2.269925e-03]
73780 [6.806044e-04, 2.261729e-03]
73790 [6.876642e-04, 2.255723e-03]
73800 [7.204842e-04, 2.224882e-03]
73810 [7.319843e-04, 2.216862e-03]
73820 [6.511344e-04, 2.293232e-03]
73830 [7.079885e-04, 2.230850e-03]
73840 [6.604072e-04, 2.279772e-03]
73850 [6.862074e-04, 2.256593e-03]
73860 [6.899190e-04, 2.248581e-03]
73870 [6.799509e-04, 2.244628e-03]
73880 [6.738510e-04, 2.248977e-03]
73890 [6.763597e-04, 2.256184e-03]
73900 [6.828094e-04, 2.257180e-03]
73910 [7.158299e-04, 2.228060e-03]
73920 [7.427547e-04, 2.206456e-03]
73930 [6.914784e-04, 2.257020e-03]
73940 [6.610061e-04, 2.269725e-03]
73950 [6.952627e-04, 2.239636e-03]
73960 [6.675796e-04, 2.271101e-03]
73970 [6.866378e-04, 2.256651e-03]
73980 [6.806752e-04, 2.264224e-03]
73990 [6.803182e-04, 2.257170e-03]
74000 [6.859067e-04, 2.243852e-03]
74010 [6.766103e-04, 2.255704e-03]
74020 [6.757054e-04, 2.262078e-03]
74030 [6.709906e-04, 2.271147e-03]
74040 [6.359401e-04, 2.302411e-03]
74050 [6.448276e-04, 2.295489e-03]
74060 [7.110749e-04, 2.217099e-03]
74070 [6.543169e-04, 2.271545e-03]
74080 [6.939897e-04, 2.240408e-03]
74090 [6.747228e-04, 2.263295e-03]
74100 [6.707542e-04, 2.271043e-03]
74110 [6.745337e-04, 2.269022e-03]
74120 [6.708847e-04, 2.270515e-03]
74130 [6.523765e-04, 2.284587e-03]
74140 [6.166572e-04, 2.323491e-03]
74150 [7.127605e-04, 2.228532e-03]
74160 [6.839674e-04, 2.251125e-03]
74170 [6.609290e-04, 2.275257e-03]
74180 [6.745397e-04, 2.264358e-03]
74190 [6.847970e-04, 2.257699e-03]
74200 [6.973646e-04, 2.247928e-03]
74210 [7.424410e-04, 2.204870e-03]
74220 [6.802399e-04, 2.268393e-03]
74230 [6.669438e-04, 2.273941e-03]
74240 [7.026418e-04, 2.239033e-03]
74250 [6.740521e-04, 2.266077e-03]
74260 [6.757376e-04, 2.264154e-03]
74270 [6.794872e-04, 2.262204e-03]
74280 [6.734253e-04, 2.267845e-03]
74290 [6.398202e-04, 2.296991e-03]
74300 [6.383519e-04, 2.310788e-03]
74310 [7.269364e-04, 2.221141e-03]
74320 [6.606483e-04, 2.275870e-03]
74330 [6.937615e-04, 2.244189e-03]
74340 [6.727144e-04, 2.266619e-03]
74350 [6.764358e-04, 2.265814e-03]
74360 [6.833248e-04, 2.261613e-03]
74370 [6.861156e-04, 2.257261e-03]
74380 [6.893754e-04, 2.241048e-03]
74390 [7.173992e-04, 2.213215e-03]
74400 [7.190003e-04, 2.223008e-03]
74410 [6.503222e-04, 2.291141e-03]
74420 [6.803594e-04, 2.261958e-03]
74430 [7.003049e-04, 2.243947e-03]
74440 [7.045731e-04, 2.242032e-03]
74450 [7.080213e-04, 2.238970e-03]
74460 [7.133899e-04, 2.232988e-03]
74470 [7.087770e-04, 2.237808e-03]
74480 [6.981206e-04, 2.244692e-03]
74490 [6.993100e-04, 2.234727e-03]
74500 [7.222877e-04, 2.214200e-03]
74510 [7.049744e-04, 2.236794e-03]
74520 [6.597107e-04, 2.280133e-03]
74530 [6.527656e-04, 2.289149e-03]
74540 [6.659169e-04, 2.276540e-03]
74550 [6.754764e-04, 2.265888e-03]
74560 [6.573012e-04, 2.285467e-03]
74570 [6.126742e-04, 2.336246e-03]
74580 [7.208188e-04, 2.209597e-03]
74590 [5.839973e-04, 2.244255e-03]
74600 [6.415916e-04, 2.157830e-03]
74610 [6.333320e-04, 2.182261e-03]
74620 [6.468022e-04, 2.209813e-03]
74630 [6.687823e-04, 2.237316e-03]
74640 [6.827849e-04, 2.244299e-03]
74650 [7.127271e-04, 2.223067e-03]
74660 [7.201479e-04, 2.217894e-03]
74670 [6.550671e-04, 2.286406e-03]
74680 [7.021681e-04, 2.236427e-03]
74690 [6.693716e-04, 2.270496e-03]
74700 [6.747296e-04, 2.267559e-03]
74710 [6.850008e-04, 2.258576e-03]
74720 [6.892107e-04, 2.255045e-03]
74730 [7.037122e-04, 2.241723e-03]
74740 [7.456219e-04, 2.202405e-03]
74750 [6.707765e-04, 2.278826e-03]
74760 [6.713723e-04, 2.274662e-03]
74770 [7.035295e-04, 2.241453e-03]
74780 [6.849223e-04, 2.260752e-03]
74790 [6.725966e-04, 2.273444e-03]
74800 [6.601610e-04, 2.286588e-03]
74810 [6.291291e-04, 2.319991e-03]
74820 [6.882573e-04, 2.263254e-03]
74830 [7.125651e-04, 2.235775e-03]
74840 [6.702901e-04, 2.276312e-03]
74850 [6.641417e-04, 2.282975e-03]
74860 [6.668759e-04, 2.281213e-03]
74870 [6.581388e-04, 2.290363e-03]
74880 [6.362782e-04, 2.313995e-03]
74890 [6.818615e-04, 2.270001e-03]
74900 [7.119810e-04, 2.236555e-03]
74910 [6.977522e-04, 2.250700e-03]
74920 [6.848167e-04, 2.263412e-03]
74930 [6.792909e-04, 2.264506e-03]
74940 [6.756714e-04, 2.267092e-03]
74950 [6.460502e-04, 2.296978e-03]
74960 [6.299108e-04, 2.329885e-03]
74970 [6.956689e-04, 2.266838e-03]
74980 [7.168140e-04, 2.226025e-03]
74990 [6.627855e-04, 2.279901e-03]
75000 [6.940644e-04, 2.252386e-03]
75010 [6.771169e-04, 2.271249e-03]
75020 [6.878363e-04, 2.261131e-03]
75030 [6.801264e-04, 2.269923e-03]
75040 [6.836368e-04, 2.266786e-03]
75050 [6.848757e-04, 2.265657e-03]
75060 [6.845493e-04, 2.266129e-03]
75070 [6.857311e-04, 2.265098e-03]
75080 [6.940378e-04, 2.257086e-03]
75090 [7.491502e-04, 2.203733e-03]
75100 [6.724691e-04, 2.285893e-03]
75110 [7.184961e-04, 2.230768e-03]
75120 [6.630912e-04, 2.280970e-03]
75130 [6.982862e-04, 2.249855e-03]
75140 [6.778560e-04, 2.269658e-03]
75150 [6.770548e-04, 2.260946e-03]
75160 [6.843422e-04, 2.254744e-03]
75170 [6.813228e-04, 2.261805e-03]
75180 [6.751990e-04, 2.261420e-03]
75190 [6.782046e-04, 2.254535e-03]
75200 [6.809413e-04, 2.254823e-03]
75210 [7.008773e-04, 2.242388e-03]
75220 [7.924889e-04, 2.157187e-03]
75230 [6.477991e-04, 2.314076e-03]
75240 [6.944589e-04, 2.251922e-03]
75250 [6.977468e-04, 2.245495e-03]
75260 [6.720237e-04, 2.272844e-03]
75270 [6.912516e-04, 2.257748e-03]
75280 [6.803213e-04, 2.269157e-03]
75290 [6.831989e-04, 2.267788e-03]
75300 [6.857026e-04, 2.265714e-03]
75310 [6.778014e-04, 2.269438e-03]
75320 [6.610611e-04, 2.275869e-03]
75330 [6.556719e-04, 2.279876e-03]
75340 [6.537790e-04, 2.289059e-03]
75350 [6.570572e-04, 2.290618e-03]
75360 [6.661471e-04, 2.283042e-03]
75370 [6.664544e-04, 2.283307e-03]
75380 [6.453642e-04, 2.304229e-03]
75390 [6.550855e-04, 2.296800e-03]
75400 [7.043706e-04, 2.239517e-03]
75410 [6.969816e-04, 2.246268e-03]
75420 [6.974196e-04, 2.244825e-03]
75430 [7.111013e-04, 2.235851e-03]
75440 [7.359547e-04, 2.214725e-03]
75450 [6.855113e-04, 2.262676e-03]
75460 [6.586270e-04, 2.288013e-03]
75470 [6.696137e-04, 2.279318e-03]
75480 [6.730537e-04, 2.273596e-03]
75490 [6.624883e-04, 2.281649e-03]
75500 [6.283104e-04, 2.317658e-03]
75510 [6.922339e-04, 2.255733e-03]
75520 [7.098016e-04, 2.236100e-03]
75530 [6.689925e-04, 2.275370e-03]
75540 [6.742662e-04, 2.270546e-03]
75550 [6.780942e-04, 2.266990e-03]
75560 [6.677784e-04, 2.276320e-03]
75570 [6.351138e-04, 2.312643e-03]
75580 [6.750294e-04, 2.280183e-03]
75590 [7.206551e-04, 2.229099e-03]
75600 [6.653342e-04, 2.281694e-03]
75610 [6.787938e-04, 2.269400e-03]
75620 [6.918225e-04, 2.258040e-03]
75630 [6.965065e-04, 2.253652e-03]
75640 [6.967920e-04, 2.241818e-03]
75650 [7.157082e-04, 2.219597e-03]
75660 [7.362188e-04, 2.208278e-03]
75670 [6.526107e-04, 2.297135e-03]
75680 [7.105780e-04, 2.233717e-03]
75690 [6.767760e-04, 2.268899e-03]
75700 [6.737082e-04, 2.274128e-03]
75710 [6.861519e-04, 2.264296e-03]
75720 [6.927226e-04, 2.259393e-03]
75730 [7.056593e-04, 2.242939e-03]
75740 [7.432607e-04, 2.203044e-03]
75750 [6.802604e-04, 2.263729e-03]
75760 [6.615063e-04, 2.278483e-03]
75770 [7.010039e-04, 2.243762e-03]
75780 [6.987027e-04, 2.249322e-03]
75790 [6.926482e-04, 2.258210e-03]
75800 [6.973586e-04, 2.254704e-03]
75810 [7.329536e-04, 2.221256e-03]
75820 [7.213927e-04, 2.233240e-03]
75830 [6.568007e-04, 2.287108e-03]
75840 [7.114122e-04, 2.231275e-03]
75850 [6.677383e-04, 2.278508e-03]
75860 [6.871548e-04, 2.262980e-03]
75870 [6.909558e-04, 2.259507e-03]
75880 [6.875475e-04, 2.264600e-03]
75890 [6.899208e-04, 2.261700e-03]
75900 [7.108494e-04, 2.228300e-03]
75910 [7.469301e-04, 2.193269e-03]
75920 [6.497593e-04, 2.297784e-03]
75930 [7.035927e-04, 2.237114e-03]
75940 [6.878534e-04, 2.257023e-03]
75950 [6.716965e-04, 2.276132e-03]
75960 [6.771378e-04, 2.274276e-03]
75970 [6.752413e-04, 2.276884e-03]
75980 [6.551050e-04, 2.287867e-03]
75990 [6.276136e-04, 2.312700e-03]
76000 [7.022007e-04, 2.245854e-03]
76010 [7.090281e-04, 2.237190e-03]
76020 [6.742140e-04, 2.275441e-03]
76030 [6.644907e-04, 2.287028e-03]
76040 [6.605382e-04, 2.292987e-03]
76050 [6.588766e-04, 2.295008e-03]
76060 [6.700612e-04, 2.283009e-03]
76070 [6.740763e-04, 2.277587e-03]
76080 [6.481925e-04, 2.291432e-03]
76090 [6.347626e-04, 2.302327e-03]
76100 [6.984787e-04, 2.240432e-03]
76110 [7.071209e-04, 2.234052e-03]
76120 [6.881612e-04, 2.261111e-03]
76130 [6.758894e-04, 2.275150e-03]
76140 [6.518845e-04, 2.300786e-03]
76150 [6.423884e-04, 2.318246e-03]
76160 [7.323142e-04, 2.223557e-03]
76170 [6.722015e-04, 2.276866e-03]
76180 [6.780887e-04, 2.272916e-03]
76190 [6.976834e-04, 2.255205e-03]
76200 [6.993136e-04, 2.254532e-03]
76210 [6.944631e-04, 2.254050e-03]
76220 [6.895342e-04, 2.256255e-03]
76230 [7.226779e-04, 2.225170e-03]
76240 [7.449132e-04, 2.210614e-03]
76250 [6.784093e-04, 2.278858e-03]
76260 [6.912478e-04, 2.251019e-03]
76270 [6.819107e-04, 2.259072e-03]
76280 [6.856978e-04, 2.258741e-03]
76290 [6.865848e-04, 2.262565e-03]
76300 [6.847241e-04, 2.268654e-03]
76310 [6.855567e-04, 2.269349e-03]
76320 [6.756029e-04, 2.277597e-03]
76330 [6.322407e-04, 2.312067e-03]
76340 [6.853032e-04, 2.260954e-03]
76350 [7.139008e-04, 2.232716e-03]
76360 [6.667656e-04, 2.279680e-03]
76370 [6.821410e-04, 2.267360e-03]
76380 [6.955626e-04, 2.257541e-03]
76390 [7.068273e-04, 2.248535e-03]
76400 [7.360703e-04, 2.221171e-03]
76410 [7.046078e-04, 2.248161e-03]
76420 [6.523814e-04, 2.295043e-03]
76430 [6.839130e-04, 2.265146e-03]
76440 [7.015608e-04, 2.249720e-03]
76450 [7.104024e-04, 2.242717e-03]
76460 [7.245595e-04, 2.228765e-03]
76470 [7.138580e-04, 2.237657e-03]
76480 [6.843550e-04, 2.264569e-03]
76490 [6.714721e-04, 2.277860e-03]
76500 [6.373112e-04, 2.313287e-03]
76510 [6.779841e-04, 2.279353e-03]
76520 [7.198639e-04, 2.229385e-03]
76530 [6.712927e-04, 2.274322e-03]
76540 [6.723330e-04, 2.273417e-03]
76550 [6.890046e-04, 2.261239e-03]
76560 [7.024189e-04, 2.249450e-03]
76570 [7.360694e-04, 2.216178e-03]
76580 [7.099627e-04, 2.241872e-03]
76590 [6.575804e-04, 2.288713e-03]
76600 [6.839238e-04, 2.264322e-03]
76610 [7.012204e-04, 2.250691e-03]
76620 [7.159134e-04, 2.239921e-03]
76630 [7.345531e-04, 2.223888e-03]
76640 [6.944044e-04, 2.260993e-03]
76650 [6.597670e-04, 2.289787e-03]
76660 [6.607827e-04, 2.290430e-03]
76670 [6.812175e-04, 2.271147e-03]
76680 [6.748406e-04, 2.272646e-03]
76690 [6.505550e-04, 2.299543e-03]
76700 [6.451368e-04, 2.315247e-03]
76710 [7.305919e-04, 2.222990e-03]
76720 [6.784800e-04, 2.271426e-03]
76730 [6.747532e-04, 2.277985e-03]
76740 [6.906031e-04, 2.262995e-03]
76750 [6.964664e-04, 2.258351e-03]
76760 [7.080985e-04, 2.235895e-03]
76770 [7.334282e-04, 2.206255e-03]
76780 [6.934506e-04, 2.254080e-03]
76790 [6.595607e-04, 2.286635e-03]
76800 [6.795586e-04, 2.271964e-03]
76810 [6.889927e-04, 2.262910e-03]
76820 [6.968254e-04, 2.257863e-03]
76830 [7.346981e-04, 2.222320e-03]
76840 [7.270563e-04, 2.232969e-03]
76850 [6.705938e-04, 2.279921e-03]
76860 [7.000836e-04, 2.241444e-03]
76870 [6.815226e-04, 2.260651e-03]
76880 [6.784251e-04, 2.269689e-03]
76890 [6.872822e-04, 2.267339e-03]
76900 [6.876666e-04, 2.269119e-03]
76910 [6.829682e-04, 2.274747e-03]
76920 [6.524338e-04, 2.304250e-03]
76930 [6.527996e-04, 2.310764e-03]
76940 [7.167844e-04, 2.237432e-03]
76950 [6.731106e-04, 2.261096e-03]
76960 [6.953119e-04, 2.247212e-03]
76970 [6.775607e-04, 2.270965e-03]
76980 [6.915879e-04, 2.262411e-03]
76990 [6.936118e-04, 2.263851e-03]
77000 [6.905800e-04, 2.267063e-03]
77010 [6.913537e-04, 2.267186e-03]
77020 [6.974516e-04, 2.261756e-03]
77030 [7.416507e-04, 2.218299e-03]
77040 [7.092259e-04, 2.255348e-03]
77050 [6.976532e-04, 2.245173e-03]
77060 [6.816089e-04, 2.254135e-03]
77070 [6.847010e-04, 2.259526e-03]
77080 [6.944560e-04, 2.258437e-03]
77090 [6.841046e-04, 2.270883e-03]
77100 [6.854128e-04, 2.271844e-03]
77110 [6.866885e-04, 2.271468e-03]
77120 [6.843594e-04, 2.274432e-03]
77130 [6.650613e-04, 2.293054e-03]
77140 [6.198184e-04, 2.342910e-03]
77150 [7.411063e-04, 2.210777e-03]
77160 [6.631191e-04, 2.275289e-03]
77170 [6.917058e-04, 2.250971e-03]
77180 [6.936076e-04, 2.254292e-03]
77190 [6.818961e-04, 2.271205e-03]
77200 [6.826431e-04, 2.275303e-03]
77210 [6.720946e-04, 2.286162e-03]
77220 [6.415233e-04, 2.317625e-03]
77230 [6.891395e-04, 2.272752e-03]
77240 [7.225980e-04, 2.233949e-03]
77250 [6.828349e-04, 2.274039e-03]
77260 [6.714548e-04, 2.285984e-03]
77270 [6.707968e-04, 2.287366e-03]
77280 [6.652918e-04, 2.293616e-03]
77290 [6.539024e-04, 2.303819e-03]
77300 [6.773939e-04, 2.276286e-03]
77310 [6.925776e-04, 2.257152e-03]
77320 [7.055269e-04, 2.248416e-03]
77330 [7.500487e-04, 2.207514e-03]
77340 [6.888548e-04, 2.266165e-03]
77350 [6.717818e-04, 2.271948e-03]
77360 [6.958981e-04, 2.244477e-03]
77370 [6.996912e-04, 2.249071e-03]
77380 [6.958593e-04, 2.259117e-03]
77390 [6.997570e-04, 2.258227e-03]
77400 [7.307846e-04, 2.229060e-03]
77410 [7.426452e-04, 2.220141e-03]
77420 [6.584668e-04, 2.302721e-03]
77430 [7.205331e-04, 2.235553e-03]
77440 [6.798372e-04, 2.277619e-03]
77450 [6.857882e-04, 2.272805e-03]
77460 [6.993790e-04, 2.260075e-03]
77470 [7.072864e-04, 2.252372e-03]
77480 [7.179493e-04, 2.233394e-03]
77490 [7.257162e-04, 2.223752e-03]
77500 [7.017383e-04, 2.251158e-03]
77510 [6.799693e-04, 2.273833e-03]
77520 [6.586149e-04, 2.298289e-03]
77530 [6.447074e-04, 2.319533e-03]
77540 [7.229978e-04, 2.235312e-03]
77550 [6.998137e-04, 2.253678e-03]
77560 [6.679716e-04, 2.286274e-03]
77570 [6.759670e-04, 2.280938e-03]
77580 [6.843929e-04, 2.266025e-03]
77590 [6.930552e-04, 2.259289e-03]
77600 [7.061686e-04, 2.250063e-03]
77610 [7.742125e-04, 2.185497e-03]
77620 [6.532709e-04, 2.310432e-03]
77630 [7.120403e-04, 2.229152e-03]
77640 [6.807008e-04, 2.258127e-03]
77650 [6.850465e-04, 2.260214e-03]
77660 [6.917692e-04, 2.260175e-03]
77670 [6.923715e-04, 2.264891e-03]
77680 [6.950506e-04, 2.264292e-03]
77690 [7.066395e-04, 2.252991e-03]
77700 [7.449408e-04, 2.209785e-03]
77710 [6.963433e-04, 2.259474e-03]
77720 [6.613176e-04, 2.290220e-03]
77730 [7.129099e-04, 2.241701e-03]
77740 [7.079975e-04, 2.247684e-03]
77750 [6.865946e-04, 2.271714e-03]
77760 [6.740465e-04, 2.285815e-03]
77770 [6.505092e-04, 2.311208e-03]
77780 [6.763103e-04, 2.288568e-03]
77790 [7.153149e-04, 2.243067e-03]
77800 [7.147193e-04, 2.244506e-03]
77810 [6.999355e-04, 2.256664e-03]
77820 [6.990763e-04, 2.258597e-03]
77830 [7.271619e-04, 2.234137e-03]
77840 [7.566313e-04, 2.207797e-03]
77850 [6.537071e-04, 2.306774e-03]
77860 [7.078440e-04, 2.219677e-03]
77870 [6.126699e-04, 2.203970e-03]
77880 [6.412707e-04, 2.150665e-03]
77890 [6.509840e-04, 2.167715e-03]
77900 [6.488506e-04, 2.226609e-03]
77910 [6.774807e-04, 2.235431e-03]
77920 [6.831831e-04, 2.253596e-03]
77930 [6.833168e-04, 2.265027e-03]
77940 [6.831539e-04, 2.268295e-03]
77950 [6.788356e-04, 2.274535e-03]
77960 [6.496475e-04, 2.304392e-03]
77970 [6.582250e-04, 2.304964e-03]
77980 [7.303883e-04, 2.230069e-03]
77990 [6.665015e-04, 2.287312e-03]
78000 [7.042061e-04, 2.251616e-03]
78010 [6.943209e-04, 2.263363e-03]
78020 [6.829316e-04, 2.275953e-03]
78030 [6.807660e-04, 2.278810e-03]
78040 [6.713065e-04, 2.289169e-03]
78050 [6.397195e-04, 2.322831e-03]
78060 [6.941159e-04, 2.271788e-03]
78070 [7.239420e-04, 2.238314e-03]
78080 [6.794485e-04, 2.280890e-03]
78090 [6.754251e-04, 2.285325e-03]
78100 [6.816247e-04, 2.279971e-03]
78110 [6.766058e-04, 2.285406e-03]
78120 [6.463808e-04, 2.316932e-03]
78130 [6.758541e-04, 2.293879e-03]
78140 [7.327056e-04, 2.233022e-03]
78150 [6.768017e-04, 2.283263e-03]
78160 [6.824640e-04, 2.278392e-03]
78170 [7.001256e-04, 2.260721e-03]
78180 [7.118804e-04, 2.250668e-03]
78190 [7.382771e-04, 2.223833e-03]
78200 [7.157294e-04, 2.244215e-03]
78210 [6.770288e-04, 2.277930e-03]
78220 [6.661951e-04, 2.288256e-03]
78230 [6.689859e-04, 2.291834e-03]
78240 [6.677748e-04, 2.294255e-03]
78250 [6.664695e-04, 2.298189e-03]
78260 [6.683646e-04, 2.295765e-03]
78270 [6.757895e-04, 2.288505e-03]
78280 [6.731988e-04, 2.290416e-03]
78290 [6.537754e-04, 2.311236e-03]
78300 [6.716408e-04, 2.297025e-03]
78310 [7.181903e-04, 2.246759e-03]
78320 [7.201954e-04, 2.244028e-03]
78330 [7.040303e-04, 2.258424e-03]
78340 [6.986994e-04, 2.261752e-03]
78350 [6.921242e-04, 2.260191e-03]
78360 [6.997621e-04, 2.254404e-03]
78370 [7.765849e-04, 2.183866e-03]
78380 [6.429912e-04, 2.328515e-03]
78390 [7.408608e-04, 2.217570e-03]
78400 [6.885140e-04, 2.268416e-03]
78410 [6.916590e-04, 2.268995e-03]
78420 [6.985647e-04, 2.263335e-03]
78430 [6.924449e-04, 2.272075e-03]
78440 [6.938943e-04, 2.271849e-03]
78450 [6.970284e-04, 2.268794e-03]
78460 [6.933460e-04, 2.272429e-03]
78470 [6.920996e-04, 2.270538e-03]
78480 [6.979640e-04, 2.241585e-03]
78490 [6.992284e-04, 2.226139e-03]
78500 [7.239067e-04, 2.220023e-03]
78510 [7.246754e-04, 2.231920e-03]
78520 [6.896355e-04, 2.271027e-03]
78530 [6.694522e-04, 2.291154e-03]
78540 [6.472370e-04, 2.316948e-03]
78550 [6.949183e-04, 2.271785e-03]
78560 [7.237690e-04, 2.239660e-03]
78570 [7.089419e-04, 2.255570e-03]
78580 [6.948792e-04, 2.269974e-03]
78590 [6.877115e-04, 2.277272e-03]
78600 [6.613386e-04, 2.304309e-03]
78610 [6.399786e-04, 2.335621e-03]
78620 [7.477442e-04, 2.226874e-03]
78630 [6.769712e-04, 2.286581e-03]
78640 [7.115179e-04, 2.251973e-03]
78650 [6.833526e-04, 2.280882e-03]
78660 [7.001836e-04, 2.265838e-03]
78670 [6.991213e-04, 2.267510e-03]
78680 [6.938208e-04, 2.271460e-03]
78690 [6.841516e-04, 2.271590e-03]
78700 [6.761515e-04, 2.278039e-03]
78710 [6.370156e-04, 2.318898e-03]
78720 [6.987629e-04, 2.268848e-03]
78730 [7.221755e-04, 2.240454e-03]
78740 [6.729533e-04, 2.288221e-03]
78750 [6.980018e-04, 2.263160e-03]
78760 [7.065998e-04, 2.256579e-03]
