0 [0.001, 0.01]
415270 [1.245437e-03, 2.471882e-02]
415280 [1.229334e-03, 2.474202e-02]
415290 [1.235286e-03, 2.468058e-02]
415300 [1.220425e-03, 2.464223e-02]
415310 [1.216776e-03, 2.469187e-02]
415320 [1.229893e-03, 2.471995e-02]
415330 [1.232308e-03, 2.473342e-02]
415340 [1.228486e-03, 2.474541e-02]
415350 [1.209062e-03, 2.476760e-02]
415360 [1.214815e-03, 2.475140e-02]
415370 [1.249146e-03, 2.471954e-02]
415380 [1.222896e-03, 2.475463e-02]
415390 [1.242533e-03, 2.474039e-02]
415400 [1.234812e-03, 2.475047e-02]
415410 [1.232845e-03, 2.475424e-02]
415420 [1.235604e-03, 2.475295e-02]
415430 [1.236731e-03, 2.475311e-02]
415440 [1.237451e-03, 2.475332e-02]
415450 [1.240655e-03, 2.475082e-02]
415460 [1.267027e-03, 2.472328e-02]
415470 [1.233892e-03, 2.472210e-02]
415480 [1.256975e-03, 2.468609e-02]
415490 [1.225003e-03, 2.474102e-02]
415500 [1.226738e-03, 2.475282e-02]
415510 [1.241410e-03, 2.474271e-02]
415520 [1.235619e-03, 2.475120e-02]
415530 [1.234575e-03, 2.475231e-02]
415540 [1.232666e-03, 2.472908e-02]
415550 [1.232270e-03, 2.473097e-02]
415560 [1.234489e-03, 2.474248e-02]
415570 [1.236591e-03, 2.474837e-02]
415580 [1.235876e-03, 2.475213e-02]
415590 [1.237790e-03, 2.475138e-02]
415600 [1.240576e-03, 2.474091e-02]
415610 [1.243436e-03, 2.472174e-02]
415620 [1.246677e-03, 2.472132e-02]
415630 [1.244041e-03, 2.472908e-02]
415640 [1.237853e-03, 2.474679e-02]
415650 [1.239208e-03, 2.474911e-02]
415660 [1.245582e-03, 2.474494e-02]
415670 [1.279077e-03, 2.470832e-02]
415680 [1.214731e-03, 2.474979e-02]
415690 [1.249830e-03, 2.471906e-02]
415700 [1.223156e-03, 2.475731e-02]
415710 [1.242475e-03, 2.473757e-02]
415720 [1.228355e-03, 2.474007e-02]
415730 [1.238507e-03, 2.473905e-02]
415740 [1.235161e-03, 2.475110e-02]
415750 [1.234733e-03, 2.475492e-02]
415760 [1.237543e-03, 2.475300e-02]
415770 [1.240052e-03, 2.473763e-02]
415780 [1.242621e-03, 2.472747e-02]
415790 [1.247004e-03, 2.473183e-02]
415800 [1.254362e-03, 2.472596e-02]
415810 [1.256067e-03, 2.472268e-02]
415820 [1.237788e-03, 2.473541e-02]
415830 [1.230298e-03, 2.474363e-02]
415840 [1.229958e-03, 2.475000e-02]
415850 [1.224906e-03, 2.476162e-02]
415860 [1.203411e-03, 2.477955e-02]
415870 [1.235850e-03, 2.473306e-02]
415880 [1.243284e-03, 2.473090e-02]
415890 [1.225838e-03, 2.475787e-02]
415900 [1.240495e-03, 2.474782e-02]
415910 [1.244565e-03, 2.473937e-02]
415920 [1.242751e-03, 2.471799e-02]
415930 [1.243174e-03, 2.470971e-02]
415940 [1.239755e-03, 2.472952e-02]
415950 [1.239125e-03, 2.474223e-02]
415960 [1.247294e-03, 2.473833e-02]
415970 [1.273371e-03, 2.470943e-02]
415980 [1.226034e-03, 2.474502e-02]
415990 [1.235312e-03, 2.473921e-02]
416000 [1.237286e-03, 2.474644e-02]
416010 [1.228256e-03, 2.473944e-02]
416020 [1.234345e-03, 2.471964e-02]
416030 [1.234353e-03, 2.473755e-02]
416040 [1.236405e-03, 2.474722e-02]
416050 [1.238042e-03, 2.475039e-02]
416060 [1.241987e-03, 2.474928e-02]
416070 [1.265913e-03, 2.472519e-02]
416080 [1.236978e-03, 2.471405e-02]
416090 [1.231313e-03, 2.472711e-02]
416100 [1.228553e-03, 2.474511e-02]
416110 [1.231652e-03, 2.473761e-02]
416120 [1.237834e-03, 2.473816e-02]
416130 [1.234953e-03, 2.474848e-02]
416140 [1.234907e-03, 2.475364e-02]
416150 [1.235815e-03, 2.475433e-02]
416160 [1.240060e-03, 2.475031e-02]
416170 [1.255166e-03, 2.471074e-02]
416180 [1.245626e-03, 2.470122e-02]
416190 [1.221304e-03, 2.474371e-02]
416200 [1.231355e-03, 2.474840e-02]
416210 [1.241302e-03, 2.474554e-02]
416220 [1.244830e-03, 2.474411e-02]
416230 [1.254085e-03, 2.473487e-02]
416240 [1.264859e-03, 2.471779e-02]
416250 [1.226777e-03, 2.474554e-02]
416260 [1.227407e-03, 2.473983e-02]
416270 [1.244838e-03, 2.471603e-02]
416280 [1.232915e-03, 2.474246e-02]
416290 [1.230562e-03, 2.475492e-02]
416300 [1.228099e-03, 2.476118e-02]
416310 [1.213741e-03, 2.477561e-02]
416320 [1.215467e-03, 2.476578e-02]
416330 [1.250551e-03, 2.472886e-02]
416340 [1.235052e-03, 2.474811e-02]
416350 [1.229011e-03, 2.473828e-02]
416360 [1.235033e-03, 2.473458e-02]
416370 [1.238579e-03, 2.474420e-02]
416380 [1.243640e-03, 2.474496e-02]
416390 [1.261270e-03, 2.472749e-02]
416400 [1.252805e-03, 2.471158e-02]
416410 [1.215214e-03, 2.474426e-02]
416420 [1.246949e-03, 2.472937e-02]
416430 [1.228354e-03, 2.475282e-02]
416440 [1.236192e-03, 2.472973e-02]
416450 [1.229689e-03, 2.474191e-02]
416460 [1.236310e-03, 2.474910e-02]
416470 [1.241294e-03, 2.474876e-02]
416480 [1.248493e-03, 2.474259e-02]
416490 [1.273211e-03, 2.470232e-02]
416500 [1.215266e-03, 2.473367e-02]
416510 [1.239803e-03, 2.472810e-02]
416520 [1.235273e-03, 2.474635e-02]
416530 [1.232549e-03, 2.475437e-02]
416540 [1.239425e-03, 2.474845e-02]
416550 [1.241226e-03, 2.473330e-02]
416560 [1.236395e-03, 2.472053e-02]
416570 [1.234007e-03, 2.473709e-02]
416580 [1.235218e-03, 2.475000e-02]
416590 [1.233882e-03, 2.475778e-02]
416600 [1.219584e-03, 2.477013e-02]
416610 [1.192981e-03, 2.476208e-02]
416620 [1.243424e-03, 2.469496e-02]
416630 [1.226740e-03, 2.473418e-02]
416640 [1.240370e-03, 2.473603e-02]
416650 [1.231230e-03, 2.475378e-02]
416660 [1.237815e-03, 2.475096e-02]
416670 [1.238450e-03, 2.475275e-02]
416680 [1.237592e-03, 2.475567e-02]
416690 [1.239266e-03, 2.475496e-02]
416700 [1.245191e-03, 2.472575e-02]
416710 [1.251996e-03, 2.468505e-02]
416720 [1.247344e-03, 2.470602e-02]
416730 [1.225414e-03, 2.474836e-02]
416740 [1.225369e-03, 2.475872e-02]
416750 [1.230801e-03, 2.475598e-02]
416760 [1.231031e-03, 2.475865e-02]
416770 [1.220805e-03, 2.477041e-02]
416780 [1.199466e-03, 2.477964e-02]
416790 [1.255532e-03, 2.470651e-02]
416800 [1.224421e-03, 2.475079e-02]
416810 [1.237803e-03, 2.474919e-02]
416820 [1.238266e-03, 2.475158e-02]
416830 [1.227524e-03, 2.475989e-02]
416840 [1.223844e-03, 2.474936e-02]
416850 [1.235142e-03, 2.474227e-02]
416860 [1.243748e-03, 2.474301e-02]
416870 [1.247735e-03, 2.474292e-02]
416880 [1.259472e-03, 2.473029e-02]
416890 [1.252764e-03, 2.472618e-02]
416900 [1.220701e-03, 2.475804e-02]
416910 [1.228865e-03, 2.475209e-02]
416920 [1.244030e-03, 2.473693e-02]
416930 [1.238679e-03, 2.475012e-02]
416940 [1.231950e-03, 2.474429e-02]
416950 [1.222793e-03, 2.474118e-02]
416960 [1.212799e-03, 2.476000e-02]
416970 [1.214689e-03, 2.475962e-02]
416980 [1.244612e-03, 2.473278e-02]
416990 [1.245817e-03, 2.473618e-02]
417000 [1.232235e-03, 2.474153e-02]
417010 [1.227120e-03, 2.475151e-02]
417020 [1.225325e-03, 2.475956e-02]
417030 [1.213800e-03, 2.477271e-02]
417040 [1.215960e-03, 2.476114e-02]
417050 [1.247549e-03, 2.473326e-02]
417060 [1.236668e-03, 2.474521e-02]
417070 [1.217591e-03, 2.475013e-02]
417080 [1.232389e-03, 2.474136e-02]
417090 [1.244109e-03, 2.474164e-02]
417100 [1.249148e-03, 2.474113e-02]
417110 [1.260744e-03, 2.472544e-02]
417120 [1.237439e-03, 2.471906e-02]
417130 [1.221554e-03, 2.473421e-02]
417140 [1.235831e-03, 2.473956e-02]
417150 [1.241833e-03, 2.474424e-02]
417160 [1.243926e-03, 2.474588e-02]
417170 [1.254170e-03, 2.473633e-02]
417180 [1.263822e-03, 2.471282e-02]
417190 [1.224621e-03, 2.472811e-02]
417200 [1.226423e-03, 2.472972e-02]
417210 [1.237454e-03, 2.470047e-02]
417220 [1.226272e-03, 2.470845e-02]
417230 [1.225463e-03, 2.472963e-02]
417240 [1.249901e-03, 2.465718e-02]
417250 [1.206926e-03, 2.462864e-02]
417260 [1.218234e-03, 2.466984e-02]
417270 [1.234071e-03, 2.470788e-02]
417280 [1.228500e-03, 2.473576e-02]
417290 [1.229531e-03, 2.474268e-02]
417300 [1.232256e-03, 2.474508e-02]
417310 [1.231183e-03, 2.475065e-02]
417320 [1.219017e-03, 2.476645e-02]
417330 [1.194584e-03, 2.478401e-02]
417340 [1.258753e-03, 2.471197e-02]
417350 [1.221125e-03, 2.475737e-02]
417360 [1.244120e-03, 2.474053e-02]
417370 [1.230816e-03, 2.475704e-02]
417380 [1.239810e-03, 2.474993e-02]
417390 [1.237205e-03, 2.475423e-02]
417400 [1.235544e-03, 2.475725e-02]
417410 [1.236310e-03, 2.475749e-02]
417420 [1.236220e-03, 2.475837e-02]
417430 [1.233065e-03, 2.476221e-02]
417440 [1.211856e-03, 2.478277e-02]
417450 [1.215167e-03, 2.475969e-02]
417460 [1.236881e-03, 2.473238e-02]
417470 [1.241954e-03, 2.473935e-02]
417480 [1.229844e-03, 2.475944e-02]
417490 [1.241980e-03, 2.474989e-02]
417500 [1.234941e-03, 2.475844e-02]
417510 [1.238418e-03, 2.475667e-02]
417520 [1.238759e-03, 2.475748e-02]
417530 [1.236358e-03, 2.475788e-02]
417540 [1.233144e-03, 2.473667e-02]
417550 [1.233250e-03, 2.474159e-02]
417560 [1.234499e-03, 2.475091e-02]
417570 [1.231904e-03, 2.476041e-02]
417580 [1.210829e-03, 2.478214e-02]
417590 [1.216890e-03, 2.475740e-02]
417600 [1.238744e-03, 2.473267e-02]
417610 [1.239383e-03, 2.474287e-02]
417620 [1.232934e-03, 2.475805e-02]
417630 [1.239642e-03, 2.475286e-02]
417640 [1.236752e-03, 2.475796e-02]
417650 [1.235358e-03, 2.475844e-02]
417660 [1.230787e-03, 2.474996e-02]
417670 [1.235544e-03, 2.473755e-02]
417680 [1.235351e-03, 2.474905e-02]
417690 [1.234622e-03, 2.475676e-02]
417700 [1.225255e-03, 2.476665e-02]
417710 [1.199659e-03, 2.477225e-02]
417720 [1.242124e-03, 2.472085e-02]
417730 [1.239291e-03, 2.473721e-02]
417740 [1.228821e-03, 2.475886e-02]
417750 [1.237166e-03, 2.475473e-02]
417760 [1.241857e-03, 2.475266e-02]
417770 [1.244582e-03, 2.475144e-02]
417780 [1.256446e-03, 2.473964e-02]
417790 [1.269962e-03, 2.471730e-02]
417800 [1.218850e-03, 2.475988e-02]
417810 [1.240817e-03, 2.472845e-02]
417820 [1.233240e-03, 2.472741e-02]
417830 [1.229367e-03, 2.474640e-02]
417840 [1.239634e-03, 2.474843e-02]
417850 [1.240512e-03, 2.475180e-02]
417860 [1.243000e-03, 2.475022e-02]
417870 [1.253880e-03, 2.472347e-02]
417880 [1.255734e-03, 2.470006e-02]
417890 [1.228363e-03, 2.474006e-02]
417900 [1.226281e-03, 2.475677e-02]
417910 [1.233494e-03, 2.475490e-02]
417920 [1.237802e-03, 2.474992e-02]
417930 [1.244210e-03, 2.473561e-02]
417940 [1.263269e-03, 2.471845e-02]
417950 [1.249848e-03, 2.472768e-02]
417960 [1.220242e-03, 2.476023e-02]
417970 [1.245475e-03, 2.474367e-02]
417980 [1.237904e-03, 2.475431e-02]
417990 [1.232589e-03, 2.476079e-02]
418000 [1.234001e-03, 2.472916e-02]
418010 [1.235266e-03, 2.471810e-02]
418020 [1.241155e-03, 2.473436e-02]
418030 [1.255166e-03, 2.473104e-02]
418040 [1.269610e-03, 2.471113e-02]
418050 [1.216001e-03, 2.475931e-02]
418060 [1.243546e-03, 2.473945e-02]
418070 [1.238492e-03, 2.475183e-02]
418080 [1.230227e-03, 2.475801e-02]
418090 [1.234650e-03, 2.473650e-02]
418100 [1.235871e-03, 2.473968e-02]
418110 [1.232521e-03, 2.474720e-02]
418120 [1.227178e-03, 2.476037e-02]
418130 [1.205294e-03, 2.478571e-02]
418140 [1.231744e-03, 2.474698e-02]
418150 [1.243287e-03, 2.473339e-02]
418160 [1.223296e-03, 2.474920e-02]
418170 [1.242909e-03, 2.473910e-02]
418180 [1.237613e-03, 2.475327e-02]
418190 [1.238877e-03, 2.475462e-02]
418200 [1.243211e-03, 2.475115e-02]
418210 [1.251298e-03, 2.473827e-02]
418220 [1.257669e-03, 2.470657e-02]
418230 [1.234233e-03, 2.473299e-02]
418240 [1.224870e-03, 2.475751e-02]
418250 [1.229618e-03, 2.475967e-02]
418260 [1.231584e-03, 2.476059e-02]
418270 [1.225480e-03, 2.476572e-02]
418280 [1.210007e-03, 2.476635e-02]
418290 [1.222524e-03, 2.474767e-02]
418300 [1.245337e-03, 2.472663e-02]
418310 [1.248606e-03, 2.473118e-02]
418320 [1.237724e-03, 2.474489e-02]
418330 [1.232282e-03, 2.475783e-02]
418340 [1.226764e-03, 2.476794e-02]
418350 [1.211276e-03, 2.477833e-02]
418360 [1.228017e-03, 2.474705e-02]
418370 [1.250043e-03, 2.473143e-02]
418380 [1.236111e-03, 2.474343e-02]
418390 [1.233877e-03, 2.472520e-02]
418400 [1.235790e-03, 2.473687e-02]
418410 [1.246212e-03, 2.474031e-02]
418420 [1.271561e-03, 2.471151e-02]
418430 [1.225418e-03, 2.473234e-02]
418440 [1.236618e-03, 2.473152e-02]
418450 [1.236293e-03, 2.474873e-02]
418460 [1.233925e-03, 2.475720e-02]
418470 [1.240538e-03, 2.475312e-02]
418480 [1.237760e-03, 2.475814e-02]
418490 [1.237719e-03, 2.475972e-02]
418500 [1.237957e-03, 2.476037e-02]
418510 [1.228677e-03, 2.475406e-02]
418520 [1.194828e-03, 2.473389e-02]
418530 [1.238279e-03, 2.470425e-02]
418540 [1.237519e-03, 2.473326e-02]
418550 [1.226931e-03, 2.475676e-02]
418560 [1.240734e-03, 2.474852e-02]
418570 [1.241787e-03, 2.475107e-02]
418580 [1.240533e-03, 2.475500e-02]
418590 [1.243130e-03, 2.475388e-02]
418600 [1.258303e-03, 2.473621e-02]
418610 [1.261516e-03, 2.469953e-02]
418620 [1.218004e-03, 2.473962e-02]
418630 [1.238070e-03, 2.473562e-02]
418640 [1.239298e-03, 2.474700e-02]
418650 [1.235890e-03, 2.475607e-02]
418660 [1.237387e-03, 2.475746e-02]
418670 [1.240618e-03, 2.475631e-02]
418680 [1.248564e-03, 2.473688e-02]
418690 [1.259754e-03, 2.467497e-02]
418700 [1.232624e-03, 2.470977e-02]
418710 [1.220612e-03, 2.474807e-02]
418720 [1.242462e-03, 2.474086e-02]
418730 [1.241407e-03, 2.474834e-02]
418740 [1.237887e-03, 2.475470e-02]
418750 [1.239853e-03, 2.475511e-02]
418760 [1.250967e-03, 2.474325e-02]
418770 [1.278347e-03, 2.470286e-02]
418780 [1.212207e-03, 2.475496e-02]
418790 [1.247467e-03, 2.473258e-02]
418800 [1.231045e-03, 2.475848e-02]
418810 [1.238431e-03, 2.475481e-02]
418820 [1.241112e-03, 2.475424e-02]
418830 [1.236840e-03, 2.476048e-02]
418840 [1.236606e-03, 2.476066e-02]
418850 [1.236173e-03, 2.475195e-02]
418860 [1.239552e-03, 2.473468e-02]
418870 [1.258355e-03, 2.469689e-02]
418880 [1.245217e-03, 2.471957e-02]
418890 [1.222591e-03, 2.475517e-02]
418900 [1.231544e-03, 2.475606e-02]
418910 [1.240761e-03, 2.475181e-02]
418920 [1.245967e-03, 2.474934e-02]
418930 [1.260435e-03, 2.473500e-02]
418940 [1.261607e-03, 2.472263e-02]
418950 [1.218350e-03, 2.475953e-02]
418960 [1.239940e-03, 2.474459e-02]
418970 [1.243158e-03, 2.474873e-02]
418980 [1.232330e-03, 2.475436e-02]
418990 [1.226314e-03, 2.474590e-02]
419000 [1.229763e-03, 2.475193e-02]
419010 [1.227913e-03, 2.476218e-02]
419020 [1.214638e-03, 2.477264e-02]
419030 [1.215945e-03, 2.475734e-02]
419040 [1.244372e-03, 2.473382e-02]
419050 [1.239899e-03, 2.474818e-02]
419060 [1.240494e-03, 2.475268e-02]
419070 [1.248813e-03, 2.474522e-02]
419080 [1.266997e-03, 2.472447e-02]
419090 [1.232645e-03, 2.473074e-02]
419100 [1.224216e-03, 2.474507e-02]
419110 [1.240295e-03, 2.474294e-02]
419120 [1.233189e-03, 2.475405e-02]
419130 [1.229609e-03, 2.475936e-02]
419140 [1.218356e-03, 2.476849e-02]
419150 [1.221161e-03, 2.475668e-02]
419160 [1.239422e-03, 2.474181e-02]
419170 [1.245382e-03, 2.474125e-02]
419180 [1.250908e-03, 2.473684e-02]
419190 [1.254730e-03, 2.472820e-02]
419200 [1.241880e-03, 2.472717e-02]
419210 [1.235451e-03, 2.474586e-02]
419220 [1.238754e-03, 2.474964e-02]
419230 [1.247443e-03, 2.474556e-02]
419240 [1.275782e-03, 2.471039e-02]
419250 [1.222154e-03, 2.474492e-02]
419260 [1.240916e-03, 2.473134e-02]
419270 [1.235409e-03, 2.475008e-02]
419280 [1.234465e-03, 2.475870e-02]
419290 [1.241408e-03, 2.475149e-02]
419300 [1.229691e-03, 2.474563e-02]
419310 [1.230223e-03, 2.474497e-02]
419320 [1.234636e-03, 2.474848e-02]
419330 [1.234198e-03, 2.475777e-02]
419340 [1.229102e-03, 2.476795e-02]
419350 [1.200850e-03, 2.479075e-02]
419360 [1.248071e-03, 2.471160e-02]
419370 [1.224224e-03, 2.474615e-02]
419380 [1.241606e-03, 2.474013e-02]
419390 [1.232704e-03, 2.475522e-02]
419400 [1.238134e-03, 2.474302e-02]
419410 [1.229505e-03, 2.475280e-02]
419420 [1.231654e-03, 2.474106e-02]
419430 [1.232010e-03, 2.473756e-02]
419440 [1.233513e-03, 2.474846e-02]
419450 [1.226926e-03, 2.476411e-02]
419460 [1.195645e-03, 2.479171e-02]
419470 [1.251521e-03, 2.471647e-02]
419480 [1.224576e-03, 2.474893e-02]
419490 [1.241848e-03, 2.474558e-02]
419500 [1.234145e-03, 2.475634e-02]
419510 [1.233050e-03, 2.473346e-02]
419520 [1.238874e-03, 2.473673e-02]
419530 [1.235486e-03, 2.475335e-02]
419540 [1.237624e-03, 2.475712e-02]
419550 [1.240067e-03, 2.475683e-02]
419560 [1.252101e-03, 2.474239e-02]
419570 [1.270880e-03, 2.470603e-02]
419580 [1.216108e-03, 2.474396e-02]
419590 [1.240704e-03, 2.473591e-02]
419600 [1.236877e-03, 2.475313e-02]
419610 [1.236507e-03, 2.475669e-02]
419620 [1.236647e-03, 2.475917e-02]
419630 [1.237383e-03, 2.476111e-02]
419640 [1.239671e-03, 2.475836e-02]
419650 [1.248189e-03, 2.472607e-02]
419660 [1.276453e-03, 2.468655e-02]
419670 [1.214206e-03, 2.475053e-02]
419680 [1.244098e-03, 2.473356e-02]
419690 [1.234080e-03, 2.475399e-02]
419700 [1.235447e-03, 2.475795e-02]
419710 [1.241271e-03, 2.475366e-02]
419720 [1.232521e-03, 2.474896e-02]
419730 [1.229665e-03, 2.474809e-02]
419740 [1.233859e-03, 2.475570e-02]
419750 [1.228519e-03, 2.476590e-02]
419760 [1.203848e-03, 2.477815e-02]
419770 [1.233628e-03, 2.472821e-02]
419780 [1.243224e-03, 2.472993e-02]
419790 [1.230412e-03, 2.475647e-02]
419800 [1.234563e-03, 2.475776e-02]
419810 [1.239052e-03, 2.475782e-02]
419820 [1.240926e-03, 2.475844e-02]
419830 [1.248241e-03, 2.475237e-02]
419840 [1.278193e-03, 2.471519e-02]
419850 [1.216911e-03, 2.474367e-02]
419860 [1.246768e-03, 2.472437e-02]
419870 [1.227116e-03, 2.475580e-02]
419880 [1.242045e-03, 2.474821e-02]
419890 [1.234425e-03, 2.475351e-02]
419900 [1.238117e-03, 2.475023e-02]
419910 [1.238459e-03, 2.475200e-02]
419920 [1.237232e-03, 2.473007e-02]
419930 [1.241289e-03, 2.473451e-02]
419940 [1.253975e-03, 2.473281e-02]
419950 [1.265023e-03, 2.472134e-02]
419960 [1.224666e-03, 2.475716e-02]
419970 [1.235249e-03, 2.475119e-02]
419980 [1.238914e-03, 2.475068e-02]
419990 [1.234928e-03, 2.475873e-02]
420000 [1.234440e-03, 2.474204e-02]
420010 [1.233101e-03, 2.473718e-02]
420020 [1.229850e-03, 2.475546e-02]
420030 [1.205657e-03, 2.478689e-02]
420040 [1.232857e-03, 2.473960e-02]
420050 [1.228052e-03, 2.474461e-02]
420060 [1.245171e-03, 2.473636e-02]
420070 [1.230198e-03, 2.475835e-02]
420080 [1.240356e-03, 2.474946e-02]
420090 [1.229444e-03, 2.474404e-02]
420100 [1.237296e-03, 2.472255e-02]
420110 [1.218810e-03, 2.472680e-02]
420120 [1.219641e-03, 2.459353e-02]
420130 [1.207729e-03, 2.460674e-02]
420140 [1.223238e-03, 2.467908e-02]
420150 [1.228305e-03, 2.472120e-02]
420160 [1.232184e-03, 2.473566e-02]
420170 [1.235037e-03, 2.474132e-02]
420180 [1.236205e-03, 2.474389e-02]
420190 [1.237012e-03, 2.474297e-02]
420200 [1.241375e-03, 2.474550e-02]
420210 [1.261679e-03, 2.472840e-02]
420220 [1.262021e-03, 2.471517e-02]
420230 [1.224321e-03, 2.474989e-02]
420240 [1.238690e-03, 2.474508e-02]
420250 [1.236206e-03, 2.475396e-02]
420260 [1.238862e-03, 2.475440e-02]
420270 [1.235551e-03, 2.475969e-02]
420280 [1.240486e-03, 2.475638e-02]
420290 [1.238200e-03, 2.476007e-02]
420300 [1.237370e-03, 2.476196e-02]
420310 [1.237127e-03, 2.476299e-02]
420320 [1.234512e-03, 2.476630e-02]
420330 [1.218294e-03, 2.478226e-02]
420340 [1.201681e-03, 2.478479e-02]
420350 [1.255275e-03, 2.472336e-02]
420360 [1.228784e-03, 2.475877e-02]
420370 [1.241518e-03, 2.475351e-02]
420380 [1.235939e-03, 2.476213e-02]
420390 [1.241427e-03, 2.475794e-02]
420400 [1.237151e-03, 2.476176e-02]
420410 [1.237825e-03, 2.473483e-02]
420420 [1.235402e-03, 2.473757e-02]
420430 [1.235602e-03, 2.475281e-02]
420440 [1.235522e-03, 2.476016e-02]
420450 [1.231389e-03, 2.476725e-02]
420460 [1.206532e-03, 2.479075e-02]
420470 [1.231568e-03, 2.474450e-02]
420480 [1.235779e-03, 2.473705e-02]
420490 [1.239811e-03, 2.474768e-02]
420500 [1.235472e-03, 2.476042e-02]
420510 [1.238878e-03, 2.475894e-02]
420520 [1.240054e-03, 2.475928e-02]
420530 [1.235955e-03, 2.476275e-02]
420540 [1.232499e-03, 2.475380e-02]
420550 [1.241346e-03, 2.474050e-02]
420560 [1.239229e-03, 2.475698e-02]
420570 [1.242790e-03, 2.475754e-02]
420580 [1.256056e-03, 2.474344e-02]
420590 [1.270339e-03, 2.470731e-02]
420600 [1.216019e-03, 2.474652e-02]
420610 [1.241756e-03, 2.473753e-02]
420620 [1.235581e-03, 2.475689e-02]
420630 [1.239435e-03, 2.475716e-02]
420640 [1.239295e-03, 2.475991e-02]
420650 [1.249605e-03, 2.475023e-02]
420660 [1.273920e-03, 2.470956e-02]
420670 [1.221917e-03, 2.474130e-02]
420680 [1.236368e-03, 2.474098e-02]
420690 [1.239420e-03, 2.475055e-02]
420700 [1.237898e-03, 2.475709e-02]
420710 [1.238197e-03, 2.476020e-02]
420720 [1.235472e-03, 2.476496e-02]
420730 [1.226789e-03, 2.477436e-02]
420740 [1.199623e-03, 2.479014e-02]
420750 [1.252806e-03, 2.471436e-02]
420760 [1.226189e-03, 2.475028e-02]
420770 [1.239385e-03, 2.475171e-02]
420780 [1.239616e-03, 2.475630e-02]
420790 [1.237632e-03, 2.476208e-02]
420800 [1.239613e-03, 2.476260e-02]
420810 [1.242713e-03, 2.475855e-02]
420820 [1.252887e-03, 2.471976e-02]
420830 [1.257538e-03, 2.471209e-02]
420840 [1.229341e-03, 2.474606e-02]
420850 [1.227558e-03, 2.476265e-02]
420860 [1.236136e-03, 2.475802e-02]
420870 [1.240196e-03, 2.475800e-02]
420880 [1.244066e-03, 2.475544e-02]
420890 [1.260107e-03, 2.473530e-02]
420900 [1.264643e-03, 2.471058e-02]
420910 [1.222378e-03, 2.474984e-02]
420920 [1.237357e-03, 2.474604e-02]
420930 [1.241189e-03, 2.475205e-02]
420940 [1.239859e-03, 2.475791e-02]
420950 [1.237871e-03, 2.476267e-02]
420960 [1.240489e-03, 2.476046e-02]
420970 [1.248527e-03, 2.474394e-02]
420980 [1.280938e-03, 2.469075e-02]
420990 [1.204956e-03, 2.474676e-02]
421000 [1.250013e-03, 2.471479e-02]
421010 [1.227886e-03, 2.475698e-02]
421020 [1.242212e-03, 2.475051e-02]
421030 [1.235923e-03, 2.476063e-02]
421040 [1.240378e-03, 2.475899e-02]
421050 [1.238909e-03, 2.476271e-02]
421060 [1.241358e-03, 2.476075e-02]
421070 [1.246396e-03, 2.471887e-02]
421080 [1.241102e-03, 2.471502e-02]
421090 [1.240582e-03, 2.473685e-02]
421100 [1.245953e-03, 2.474524e-02]
421110 [1.263985e-03, 2.472861e-02]
421120 [1.251005e-03, 2.472356e-02]
421130 [1.219034e-03, 2.475775e-02]
421140 [1.247625e-03, 2.474219e-02]
421150 [1.237987e-03, 2.475917e-02]
421160 [1.234013e-03, 2.476611e-02]
421170 [1.238195e-03, 2.476397e-02]
421180 [1.242726e-03, 2.476033e-02]
421190 [1.253890e-03, 2.473726e-02]
421200 [1.252039e-03, 2.470812e-02]
421210 [1.237458e-03, 2.472650e-02]
421220 [1.234996e-03, 2.474944e-02]
421230 [1.240611e-03, 2.475360e-02]
421240 [1.247174e-03, 2.475173e-02]
421250 [1.284694e-03, 2.471109e-02]
421260 [1.206369e-03, 2.475582e-02]
421270 [1.255154e-03, 2.471039e-02]
421280 [1.226713e-03, 2.475617e-02]
421290 [1.239626e-03, 2.475477e-02]
421300 [1.238862e-03, 2.475872e-02]
421310 [1.238653e-03, 2.476165e-02]
421320 [1.238848e-03, 2.476310e-02]
421330 [1.240620e-03, 2.476236e-02]
421340 [1.238554e-03, 2.475305e-02]
421350 [1.236396e-03, 2.473694e-02]
421360 [1.235997e-03, 2.474922e-02]
421370 [1.236763e-03, 2.475478e-02]
421380 [1.231885e-03, 2.473714e-02]
421390 [1.226130e-03, 2.475153e-02]
421400 [1.203046e-03, 2.478618e-02]
421410 [1.236556e-03, 2.474190e-02]
421420 [1.240483e-03, 2.474418e-02]
421430 [1.232926e-03, 2.476014e-02]
421440 [1.243009e-03, 2.475310e-02]
421450 [1.233355e-03, 2.474326e-02]
421460 [1.236207e-03, 2.473990e-02]
421470 [1.237460e-03, 2.475422e-02]
421480 [1.239168e-03, 2.476003e-02]
421490 [1.240012e-03, 2.476193e-02]
421500 [1.244243e-03, 2.475911e-02]
421510 [1.270738e-03, 2.473244e-02]
421520 [1.234175e-03, 2.473088e-02]
421530 [1.245732e-03, 2.471916e-02]
421540 [1.226942e-03, 2.475381e-02]
421550 [1.240516e-03, 2.475397e-02]
421560 [1.238628e-03, 2.476180e-02]
421570 [1.240241e-03, 2.475806e-02]
421580 [1.239020e-03, 2.472342e-02]
421590 [1.229513e-03, 2.473397e-02]
421600 [1.235614e-03, 2.474840e-02]
421610 [1.239401e-03, 2.475600e-02]
